filename,input_path,target_path,cx,cy,radius
clock_003665.jpg,synthetic_clocks\inputs\clock_003665.jpg,synthetic_clocks\targets\clock_003665.jpg,0.5,0.5,0.4140625
clock_003666.jpg,synthetic_clocks\inputs\clock_003666.jpg,synthetic_clocks\targets\clock_003666.jpg,0.5,0.5,0.4140625
clock_003667.jpg,synthetic_clocks\inputs\clock_003667.jpg,synthetic_clocks\targets\clock_003667.jpg,0.5,0.5,0.4140625
clock_003668.jpg,synthetic_clocks\inputs\clock_003668.jpg,synthetic_clocks\targets\clock_003668.jpg,0.5,0.5,0.4140625
clock_003669.jpg,synthetic_clocks\inputs\clock_003669.jpg,synthetic_clocks\targets\clock_003669.jpg,0.5,0.5,0.4140625
clock_003670.jpg,synthetic_clocks\inputs\clock_003670.jpg,synthetic_clocks\targets\clock_003670.jpg,0.5,0.5,0.4140625
clock_003671.jpg,synthetic_clocks\inputs\clock_003671.jpg,synthetic_clocks\targets\clock_003671.jpg,0.5,0.5,0.4140625
clock_003672.jpg,synthetic_clocks\inputs\clock_003672.jpg,synthetic_clocks\targets\clock_003672.jpg,0.5,0.5,0.4140625
clock_003673.jpg,synthetic_clocks\inputs\clock_003673.jpg,synthetic_clocks\targets\clock_003673.jpg,0.5,0.5,0.4140625
clock_003674.jpg,synthetic_clocks\inputs\clock_003674.jpg,synthetic_clocks\targets\clock_003674.jpg,0.5,0.5,0.4140625
clock_003675.jpg,synthetic_clocks\inputs\clock_003675.jpg,synthetic_clocks\targets\clock_003675.jpg,0.5,0.5,0.4140625
clock_003676.jpg,synthetic_clocks\inputs\clock_003676.jpg,synthetic_clocks\targets\clock_003676.jpg,0.5,0.5,0.4140625
clock_003677.jpg,synthetic_clocks\inputs\clock_003677.jpg,synthetic_clocks\targets\clock_003677.jpg,0.5,0.5,0.4140625
clock_003678.jpg,synthetic_clocks\inputs\clock_003678.jpg,synthetic_clocks\targets\clock_003678.jpg,0.5,0.5,0.4140625
clock_003679.jpg,synthetic_clocks\inputs\clock_003679.jpg,synthetic_clocks\targets\clock_003679.jpg,0.5,0.5,0.4140625
clock_003680.jpg,synthetic_clocks\inputs\clock_003680.jpg,synthetic_clocks\targets\clock_003680.jpg,0.5,0.5,0.4140625
clock_003681.jpg,synthetic_clocks\inputs\clock_003681.jpg,synthetic_clocks\targets\clock_003681.jpg,0.5,0.5,0.4140625
clock_003682.jpg,synthetic_clocks\inputs\clock_003682.jpg,synthetic_clocks\targets\clock_003682.jpg,0.5,0.5,0.4140625
clock_003683.jpg,synthetic_clocks\inputs\clock_003683.jpg,synthetic_clocks\targets\clock_003683.jpg,0.5,0.5,0.4140625
clock_003684.jpg,synthetic_clocks\inputs\clock_003684.jpg,synthetic_clocks\targets\clock_003684.jpg,0.5,0.5,0.4140625
clock_003685.jpg,synthetic_clocks\inputs\clock_003685.jpg,synthetic_clocks\targets\clock_003685.jpg,0.5,0.5,0.4140625
clock_003686.jpg,synthetic_clocks\inputs\clock_003686.jpg,synthetic_clocks\targets\clock_003686.jpg,0.5,0.5,0.4140625
clock_003687.jpg,synthetic_clocks\inputs\clock_003687.jpg,synthetic_clocks\targets\clock_003687.jpg,0.5,0.5,0.4140625
clock_003688.jpg,synthetic_clocks\inputs\clock_003688.jpg,synthetic_clocks\targets\clock_003688.jpg,0.5,0.5,0.4140625
clock_003689.jpg,synthetic_clocks\inputs\clock_003689.jpg,synthetic_clocks\targets\clock_003689.jpg,0.5,0.5,0.4140625
clock_003690.jpg,synthetic_clocks\inputs\clock_003690.jpg,synthetic_clocks\targets\clock_003690.jpg,0.5,0.5,0.4140625
clock_003691.jpg,synthetic_clocks\inputs\clock_003691.jpg,synthetic_clocks\targets\clock_003691.jpg,0.5,0.5,0.4140625
clock_003692.jpg,synthetic_clocks\inputs\clock_003692.jpg,synthetic_clocks\targets\clock_003692.jpg,0.5,0.5,0.4140625
clock_003693.jpg,synthetic_clocks\inputs\clock_003693.jpg,synthetic_clocks\targets\clock_003693.jpg,0.5,0.5,0.4140625
clock_003694.jpg,synthetic_clocks\inputs\clock_003694.jpg,synthetic_clocks\targets\clock_003694.jpg,0.5,0.5,0.4140625
clock_003695.jpg,synthetic_clocks\inputs\clock_003695.jpg,synthetic_clocks\targets\clock_003695.jpg,0.5,0.5,0.4140625
clock_003696.jpg,synthetic_clocks\inputs\clock_003696.jpg,synthetic_clocks\targets\clock_003696.jpg,0.5,0.5,0.4140625
clock_003697.jpg,synthetic_clocks\inputs\clock_003697.jpg,synthetic_clocks\targets\clock_003697.jpg,0.5,0.5,0.4140625
clock_003698.jpg,synthetic_clocks\inputs\clock_003698.jpg,synthetic_clocks\targets\clock_003698.jpg,0.5,0.5,0.4140625
clock_003699.jpg,synthetic_clocks\inputs\clock_003699.jpg,synthetic_clocks\targets\clock_003699.jpg,0.5,0.5,0.4140625
clock_003700.jpg,synthetic_clocks\inputs\clock_003700.jpg,synthetic_clocks\targets\clock_003700.jpg,0.5,0.5,0.4140625
clock_003701.jpg,synthetic_clocks\inputs\clock_003701.jpg,synthetic_clocks\targets\clock_003701.jpg,0.5,0.5,0.4140625
clock_003702.jpg,synthetic_clocks\inputs\clock_003702.jpg,synthetic_clocks\targets\clock_003702.jpg,0.5,0.5,0.4140625
clock_003703.jpg,synthetic_clocks\inputs\clock_003703.jpg,synthetic_clocks\targets\clock_003703.jpg,0.5,0.5,0.4140625
clock_003704.jpg,synthetic_clocks\inputs\clock_003704.jpg,synthetic_clocks\targets\clock_003704.jpg,0.5,0.5,0.4140625
clock_003705.jpg,synthetic_clocks\inputs\clock_003705.jpg,synthetic_clocks\targets\clock_003705.jpg,0.5,0.5,0.4140625
clock_003706.jpg,synthetic_clocks\inputs\clock_003706.jpg,synthetic_clocks\targets\clock_003706.jpg,0.5,0.5,0.4140625
clock_003707.jpg,synthetic_clocks\inputs\clock_003707.jpg,synthetic_clocks\targets\clock_003707.jpg,0.5,0.5,0.4140625
clock_003708.jpg,synthetic_clocks\inputs\clock_003708.jpg,synthetic_clocks\targets\clock_003708.jpg,0.5,0.5,0.4140625
clock_003709.jpg,synthetic_clocks\inputs\clock_003709.jpg,synthetic_clocks\targets\clock_003709.jpg,0.5,0.5,0.4140625
clock_003710.jpg,synthetic_clocks\inputs\clock_003710.jpg,synthetic_clocks\targets\clock_003710.jpg,0.5,0.5,0.4140625
clock_003711.jpg,synthetic_clocks\inputs\clock_003711.jpg,synthetic_clocks\targets\clock_003711.jpg,0.5,0.5,0.4140625
clock_003712.jpg,synthetic_clocks\inputs\clock_003712.jpg,synthetic_clocks\targets\clock_003712.jpg,0.5,0.5,0.4140625
clock_003713.jpg,synthetic_clocks\inputs\clock_003713.jpg,synthetic_clocks\targets\clock_003713.jpg,0.5,0.5,0.4140625
clock_003714.jpg,synthetic_clocks\inputs\clock_003714.jpg,synthetic_clocks\targets\clock_003714.jpg,0.5,0.5,0.4140625
clock_003715.jpg,synthetic_clocks\inputs\clock_003715.jpg,synthetic_clocks\targets\clock_003715.jpg,0.5,0.5,0.4140625
clock_003716.jpg,synthetic_clocks\inputs\clock_003716.jpg,synthetic_clocks\targets\clock_003716.jpg,0.5,0.5,0.4140625
clock_003717.jpg,synthetic_clocks\inputs\clock_003717.jpg,synthetic_clocks\targets\clock_003717.jpg,0.5,0.5,0.4140625
clock_003718.jpg,synthetic_clocks\inputs\clock_003718.jpg,synthetic_clocks\targets\clock_003718.jpg,0.5,0.5,0.4140625
clock_003719.jpg,synthetic_clocks\inputs\clock_003719.jpg,synthetic_clocks\targets\clock_003719.jpg,0.5,0.5,0.4140625
clock_003720.jpg,synthetic_clocks\inputs\clock_003720.jpg,synthetic_clocks\targets\clock_003720.jpg,0.5,0.5,0.4140625
clock_003721.jpg,synthetic_clocks\inputs\clock_003721.jpg,synthetic_clocks\targets\clock_003721.jpg,0.5,0.5,0.4140625
clock_003722.jpg,synthetic_clocks\inputs\clock_003722.jpg,synthetic_clocks\targets\clock_003722.jpg,0.5,0.5,0.4140625
clock_003723.jpg,synthetic_clocks\inputs\clock_003723.jpg,synthetic_clocks\targets\clock_003723.jpg,0.5,0.5,0.4140625
clock_003724.jpg,synthetic_clocks\inputs\clock_003724.jpg,synthetic_clocks\targets\clock_003724.jpg,0.5,0.5,0.4140625
clock_003725.jpg,synthetic_clocks\inputs\clock_003725.jpg,synthetic_clocks\targets\clock_003725.jpg,0.5,0.5,0.4140625
clock_003726.jpg,synthetic_clocks\inputs\clock_003726.jpg,synthetic_clocks\targets\clock_003726.jpg,0.5,0.5,0.4140625
clock_003727.jpg,synthetic_clocks\inputs\clock_003727.jpg,synthetic_clocks\targets\clock_003727.jpg,0.5,0.5,0.4140625
clock_003728.jpg,synthetic_clocks\inputs\clock_003728.jpg,synthetic_clocks\targets\clock_003728.jpg,0.5,0.5,0.4140625
clock_003729.jpg,synthetic_clocks\inputs\clock_003729.jpg,synthetic_clocks\targets\clock_003729.jpg,0.5,0.5,0.4140625
clock_003730.jpg,synthetic_clocks\inputs\clock_003730.jpg,synthetic_clocks\targets\clock_003730.jpg,0.5,0.5,0.4140625
clock_003731.jpg,synthetic_clocks\inputs\clock_003731.jpg,synthetic_clocks\targets\clock_003731.jpg,0.5,0.5,0.4140625
clock_003732.jpg,synthetic_clocks\inputs\clock_003732.jpg,synthetic_clocks\targets\clock_003732.jpg,0.5,0.5,0.4140625
clock_003733.jpg,synthetic_clocks\inputs\clock_003733.jpg,synthetic_clocks\targets\clock_003733.jpg,0.5,0.5,0.4140625
clock_003734.jpg,synthetic_clocks\inputs\clock_003734.jpg,synthetic_clocks\targets\clock_003734.jpg,0.5,0.5,0.4140625
clock_003735.jpg,synthetic_clocks\inputs\clock_003735.jpg,synthetic_clocks\targets\clock_003735.jpg,0.5,0.5,0.4140625
clock_003736.jpg,synthetic_clocks\inputs\clock_003736.jpg,synthetic_clocks\targets\clock_003736.jpg,0.5,0.5,0.4140625
clock_003737.jpg,synthetic_clocks\inputs\clock_003737.jpg,synthetic_clocks\targets\clock_003737.jpg,0.5,0.5,0.4140625
clock_003738.jpg,synthetic_clocks\inputs\clock_003738.jpg,synthetic_clocks\targets\clock_003738.jpg,0.5,0.5,0.4140625
clock_003739.jpg,synthetic_clocks\inputs\clock_003739.jpg,synthetic_clocks\targets\clock_003739.jpg,0.5,0.5,0.4140625
clock_003740.jpg,synthetic_clocks\inputs\clock_003740.jpg,synthetic_clocks\targets\clock_003740.jpg,0.5,0.5,0.4140625
clock_003741.jpg,synthetic_clocks\inputs\clock_003741.jpg,synthetic_clocks\targets\clock_003741.jpg,0.5,0.5,0.4140625
clock_003742.jpg,synthetic_clocks\inputs\clock_003742.jpg,synthetic_clocks\targets\clock_003742.jpg,0.5,0.5,0.4140625
clock_003743.jpg,synthetic_clocks\inputs\clock_003743.jpg,synthetic_clocks\targets\clock_003743.jpg,0.5,0.5,0.4140625
clock_003744.jpg,synthetic_clocks\inputs\clock_003744.jpg,synthetic_clocks\targets\clock_003744.jpg,0.5,0.5,0.4140625
clock_003745.jpg,synthetic_clocks\inputs\clock_003745.jpg,synthetic_clocks\targets\clock_003745.jpg,0.5,0.5,0.4140625
clock_003746.jpg,synthetic_clocks\inputs\clock_003746.jpg,synthetic_clocks\targets\clock_003746.jpg,0.5,0.5,0.4140625
clock_003747.jpg,synthetic_clocks\inputs\clock_003747.jpg,synthetic_clocks\targets\clock_003747.jpg,0.5,0.5,0.4140625
clock_003748.jpg,synthetic_clocks\inputs\clock_003748.jpg,synthetic_clocks\targets\clock_003748.jpg,0.5,0.5,0.4140625
clock_003749.jpg,synthetic_clocks\inputs\clock_003749.jpg,synthetic_clocks\targets\clock_003749.jpg,0.5,0.5,0.4140625
clock_003750.jpg,synthetic_clocks\inputs\clock_003750.jpg,synthetic_clocks\targets\clock_003750.jpg,0.5,0.5,0.4140625
clock_003751.jpg,synthetic_clocks\inputs\clock_003751.jpg,synthetic_clocks\targets\clock_003751.jpg,0.5,0.5,0.4140625
clock_003752.jpg,synthetic_clocks\inputs\clock_003752.jpg,synthetic_clocks\targets\clock_003752.jpg,0.5,0.5,0.4140625
clock_003753.jpg,synthetic_clocks\inputs\clock_003753.jpg,synthetic_clocks\targets\clock_003753.jpg,0.5,0.5,0.4140625
clock_003754.jpg,synthetic_clocks\inputs\clock_003754.jpg,synthetic_clocks\targets\clock_003754.jpg,0.5,0.5,0.4140625
clock_003755.jpg,synthetic_clocks\inputs\clock_003755.jpg,synthetic_clocks\targets\clock_003755.jpg,0.5,0.5,0.4140625
clock_003756.jpg,synthetic_clocks\inputs\clock_003756.jpg,synthetic_clocks\targets\clock_003756.jpg,0.5,0.5,0.4140625
clock_003757.jpg,synthetic_clocks\inputs\clock_003757.jpg,synthetic_clocks\targets\clock_003757.jpg,0.5,0.5,0.4140625
clock_003758.jpg,synthetic_clocks\inputs\clock_003758.jpg,synthetic_clocks\targets\clock_003758.jpg,0.5,0.5,0.4140625
clock_003759.jpg,synthetic_clocks\inputs\clock_003759.jpg,synthetic_clocks\targets\clock_003759.jpg,0.5,0.5,0.4140625
clock_003760.jpg,synthetic_clocks\inputs\clock_003760.jpg,synthetic_clocks\targets\clock_003760.jpg,0.5,0.5,0.4140625
clock_003761.jpg,synthetic_clocks\inputs\clock_003761.jpg,synthetic_clocks\targets\clock_003761.jpg,0.5,0.5,0.4140625
clock_003762.jpg,synthetic_clocks\inputs\clock_003762.jpg,synthetic_clocks\targets\clock_003762.jpg,0.5,0.5,0.4140625
clock_003763.jpg,synthetic_clocks\inputs\clock_003763.jpg,synthetic_clocks\targets\clock_003763.jpg,0.5,0.5,0.4140625
clock_003764.jpg,synthetic_clocks\inputs\clock_003764.jpg,synthetic_clocks\targets\clock_003764.jpg,0.5,0.5,0.4140625
clock_003765.jpg,synthetic_clocks\inputs\clock_003765.jpg,synthetic_clocks\targets\clock_003765.jpg,0.5,0.5,0.4140625
clock_003766.jpg,synthetic_clocks\inputs\clock_003766.jpg,synthetic_clocks\targets\clock_003766.jpg,0.5,0.5,0.4140625
clock_003767.jpg,synthetic_clocks\inputs\clock_003767.jpg,synthetic_clocks\targets\clock_003767.jpg,0.5,0.5,0.4140625
clock_003768.jpg,synthetic_clocks\inputs\clock_003768.jpg,synthetic_clocks\targets\clock_003768.jpg,0.5,0.5,0.4140625
clock_003769.jpg,synthetic_clocks\inputs\clock_003769.jpg,synthetic_clocks\targets\clock_003769.jpg,0.5,0.5,0.4140625
clock_003770.jpg,synthetic_clocks\inputs\clock_003770.jpg,synthetic_clocks\targets\clock_003770.jpg,0.5,0.5,0.4140625
clock_003771.jpg,synthetic_clocks\inputs\clock_003771.jpg,synthetic_clocks\targets\clock_003771.jpg,0.5,0.5,0.4140625
clock_003772.jpg,synthetic_clocks\inputs\clock_003772.jpg,synthetic_clocks\targets\clock_003772.jpg,0.5,0.5,0.4140625
clock_003773.jpg,synthetic_clocks\inputs\clock_003773.jpg,synthetic_clocks\targets\clock_003773.jpg,0.5,0.5,0.4140625
clock_003774.jpg,synthetic_clocks\inputs\clock_003774.jpg,synthetic_clocks\targets\clock_003774.jpg,0.5,0.5,0.4140625
clock_003775.jpg,synthetic_clocks\inputs\clock_003775.jpg,synthetic_clocks\targets\clock_003775.jpg,0.5,0.5,0.4140625
clock_003776.jpg,synthetic_clocks\inputs\clock_003776.jpg,synthetic_clocks\targets\clock_003776.jpg,0.5,0.5,0.4140625
clock_003777.jpg,synthetic_clocks\inputs\clock_003777.jpg,synthetic_clocks\targets\clock_003777.jpg,0.5,0.5,0.4140625
clock_003778.jpg,synthetic_clocks\inputs\clock_003778.jpg,synthetic_clocks\targets\clock_003778.jpg,0.5,0.5,0.4140625
clock_003779.jpg,synthetic_clocks\inputs\clock_003779.jpg,synthetic_clocks\targets\clock_003779.jpg,0.5,0.5,0.4140625
clock_003780.jpg,synthetic_clocks\inputs\clock_003780.jpg,synthetic_clocks\targets\clock_003780.jpg,0.5,0.5,0.4140625
clock_003781.jpg,synthetic_clocks\inputs\clock_003781.jpg,synthetic_clocks\targets\clock_003781.jpg,0.5,0.5,0.4140625
clock_003782.jpg,synthetic_clocks\inputs\clock_003782.jpg,synthetic_clocks\targets\clock_003782.jpg,0.5,0.5,0.4140625
clock_003783.jpg,synthetic_clocks\inputs\clock_003783.jpg,synthetic_clocks\targets\clock_003783.jpg,0.5,0.5,0.4140625
clock_003784.jpg,synthetic_clocks\inputs\clock_003784.jpg,synthetic_clocks\targets\clock_003784.jpg,0.5,0.5,0.4140625
clock_003785.jpg,synthetic_clocks\inputs\clock_003785.jpg,synthetic_clocks\targets\clock_003785.jpg,0.5,0.5,0.4140625
clock_003786.jpg,synthetic_clocks\inputs\clock_003786.jpg,synthetic_clocks\targets\clock_003786.jpg,0.5,0.5,0.4140625
clock_003787.jpg,synthetic_clocks\inputs\clock_003787.jpg,synthetic_clocks\targets\clock_003787.jpg,0.5,0.5,0.4140625
clock_003788.jpg,synthetic_clocks\inputs\clock_003788.jpg,synthetic_clocks\targets\clock_003788.jpg,0.5,0.5,0.4140625
clock_003789.jpg,synthetic_clocks\inputs\clock_003789.jpg,synthetic_clocks\targets\clock_003789.jpg,0.5,0.5,0.4140625
clock_003790.jpg,synthetic_clocks\inputs\clock_003790.jpg,synthetic_clocks\targets\clock_003790.jpg,0.5,0.5,0.4140625
clock_003791.jpg,synthetic_clocks\inputs\clock_003791.jpg,synthetic_clocks\targets\clock_003791.jpg,0.5,0.5,0.4140625
clock_003792.jpg,synthetic_clocks\inputs\clock_003792.jpg,synthetic_clocks\targets\clock_003792.jpg,0.5,0.5,0.4140625
clock_003793.jpg,synthetic_clocks\inputs\clock_003793.jpg,synthetic_clocks\targets\clock_003793.jpg,0.5,0.5,0.4140625
clock_003794.jpg,synthetic_clocks\inputs\clock_003794.jpg,synthetic_clocks\targets\clock_003794.jpg,0.5,0.5,0.4140625
clock_003795.jpg,synthetic_clocks\inputs\clock_003795.jpg,synthetic_clocks\targets\clock_003795.jpg,0.5,0.5,0.4140625
clock_003796.jpg,synthetic_clocks\inputs\clock_003796.jpg,synthetic_clocks\targets\clock_003796.jpg,0.5,0.5,0.4140625
clock_003797.jpg,synthetic_clocks\inputs\clock_003797.jpg,synthetic_clocks\targets\clock_003797.jpg,0.5,0.5,0.4140625
clock_003798.jpg,synthetic_clocks\inputs\clock_003798.jpg,synthetic_clocks\targets\clock_003798.jpg,0.5,0.5,0.4140625
clock_003799.jpg,synthetic_clocks\inputs\clock_003799.jpg,synthetic_clocks\targets\clock_003799.jpg,0.5,0.5,0.4140625
clock_003800.jpg,synthetic_clocks\inputs\clock_003800.jpg,synthetic_clocks\targets\clock_003800.jpg,0.5,0.5,0.4140625
clock_003801.jpg,synthetic_clocks\inputs\clock_003801.jpg,synthetic_clocks\targets\clock_003801.jpg,0.5,0.5,0.4140625
clock_003802.jpg,synthetic_clocks\inputs\clock_003802.jpg,synthetic_clocks\targets\clock_003802.jpg,0.5,0.5,0.4140625
clock_003803.jpg,synthetic_clocks\inputs\clock_003803.jpg,synthetic_clocks\targets\clock_003803.jpg,0.5,0.5,0.4140625
clock_003804.jpg,synthetic_clocks\inputs\clock_003804.jpg,synthetic_clocks\targets\clock_003804.jpg,0.5,0.5,0.4140625
clock_003805.jpg,synthetic_clocks\inputs\clock_003805.jpg,synthetic_clocks\targets\clock_003805.jpg,0.5,0.5,0.4140625
clock_003806.jpg,synthetic_clocks\inputs\clock_003806.jpg,synthetic_clocks\targets\clock_003806.jpg,0.5,0.5,0.4140625
clock_003807.jpg,synthetic_clocks\inputs\clock_003807.jpg,synthetic_clocks\targets\clock_003807.jpg,0.5,0.5,0.4140625
clock_003808.jpg,synthetic_clocks\inputs\clock_003808.jpg,synthetic_clocks\targets\clock_003808.jpg,0.5,0.5,0.4140625
clock_003809.jpg,synthetic_clocks\inputs\clock_003809.jpg,synthetic_clocks\targets\clock_003809.jpg,0.5,0.5,0.4140625
clock_003810.jpg,synthetic_clocks\inputs\clock_003810.jpg,synthetic_clocks\targets\clock_003810.jpg,0.5,0.5,0.4140625
clock_003811.jpg,synthetic_clocks\inputs\clock_003811.jpg,synthetic_clocks\targets\clock_003811.jpg,0.5,0.5,0.4140625
clock_003812.jpg,synthetic_clocks\inputs\clock_003812.jpg,synthetic_clocks\targets\clock_003812.jpg,0.5,0.5,0.4140625
clock_003813.jpg,synthetic_clocks\inputs\clock_003813.jpg,synthetic_clocks\targets\clock_003813.jpg,0.5,0.5,0.4140625
clock_003814.jpg,synthetic_clocks\inputs\clock_003814.jpg,synthetic_clocks\targets\clock_003814.jpg,0.5,0.5,0.4140625
clock_003815.jpg,synthetic_clocks\inputs\clock_003815.jpg,synthetic_clocks\targets\clock_003815.jpg,0.5,0.5,0.4140625
clock_003816.jpg,synthetic_clocks\inputs\clock_003816.jpg,synthetic_clocks\targets\clock_003816.jpg,0.5,0.5,0.4140625
clock_003817.jpg,synthetic_clocks\inputs\clock_003817.jpg,synthetic_clocks\targets\clock_003817.jpg,0.5,0.5,0.4140625
clock_003818.jpg,synthetic_clocks\inputs\clock_003818.jpg,synthetic_clocks\targets\clock_003818.jpg,0.5,0.5,0.4140625
clock_003819.jpg,synthetic_clocks\inputs\clock_003819.jpg,synthetic_clocks\targets\clock_003819.jpg,0.5,0.5,0.4140625
clock_003820.jpg,synthetic_clocks\inputs\clock_003820.jpg,synthetic_clocks\targets\clock_003820.jpg,0.5,0.5,0.4140625
clock_003821.jpg,synthetic_clocks\inputs\clock_003821.jpg,synthetic_clocks\targets\clock_003821.jpg,0.5,0.5,0.4140625
clock_003822.jpg,synthetic_clocks\inputs\clock_003822.jpg,synthetic_clocks\targets\clock_003822.jpg,0.5,0.5,0.4140625
clock_003823.jpg,synthetic_clocks\inputs\clock_003823.jpg,synthetic_clocks\targets\clock_003823.jpg,0.5,0.5,0.4140625
clock_003824.jpg,synthetic_clocks\inputs\clock_003824.jpg,synthetic_clocks\targets\clock_003824.jpg,0.5,0.5,0.4140625
clock_003825.jpg,synthetic_clocks\inputs\clock_003825.jpg,synthetic_clocks\targets\clock_003825.jpg,0.5,0.5,0.4140625
clock_003826.jpg,synthetic_clocks\inputs\clock_003826.jpg,synthetic_clocks\targets\clock_003826.jpg,0.5,0.5,0.4140625
clock_003827.jpg,synthetic_clocks\inputs\clock_003827.jpg,synthetic_clocks\targets\clock_003827.jpg,0.5,0.5,0.4140625
clock_003828.jpg,synthetic_clocks\inputs\clock_003828.jpg,synthetic_clocks\targets\clock_003828.jpg,0.5,0.5,0.4140625
clock_003829.jpg,synthetic_clocks\inputs\clock_003829.jpg,synthetic_clocks\targets\clock_003829.jpg,0.5,0.5,0.4140625
clock_003830.jpg,synthetic_clocks\inputs\clock_003830.jpg,synthetic_clocks\targets\clock_003830.jpg,0.5,0.5,0.4140625
clock_003831.jpg,synthetic_clocks\inputs\clock_003831.jpg,synthetic_clocks\targets\clock_003831.jpg,0.5,0.5,0.4140625
clock_003832.jpg,synthetic_clocks\inputs\clock_003832.jpg,synthetic_clocks\targets\clock_003832.jpg,0.5,0.5,0.4140625
clock_003833.jpg,synthetic_clocks\inputs\clock_003833.jpg,synthetic_clocks\targets\clock_003833.jpg,0.5,0.5,0.4140625
clock_003834.jpg,synthetic_clocks\inputs\clock_003834.jpg,synthetic_clocks\targets\clock_003834.jpg,0.5,0.5,0.4140625
clock_003835.jpg,synthetic_clocks\inputs\clock_003835.jpg,synthetic_clocks\targets\clock_003835.jpg,0.5,0.5,0.4140625
clock_003836.jpg,synthetic_clocks\inputs\clock_003836.jpg,synthetic_clocks\targets\clock_003836.jpg,0.5,0.5,0.4140625
clock_003837.jpg,synthetic_clocks\inputs\clock_003837.jpg,synthetic_clocks\targets\clock_003837.jpg,0.5,0.5,0.4140625
clock_003838.jpg,synthetic_clocks\inputs\clock_003838.jpg,synthetic_clocks\targets\clock_003838.jpg,0.5,0.5,0.4140625
clock_003839.jpg,synthetic_clocks\inputs\clock_003839.jpg,synthetic_clocks\targets\clock_003839.jpg,0.5,0.5,0.4140625
clock_003840.jpg,synthetic_clocks\inputs\clock_003840.jpg,synthetic_clocks\targets\clock_003840.jpg,0.5,0.5,0.4140625
clock_003841.jpg,synthetic_clocks\inputs\clock_003841.jpg,synthetic_clocks\targets\clock_003841.jpg,0.5,0.5,0.4140625
clock_003842.jpg,synthetic_clocks\inputs\clock_003842.jpg,synthetic_clocks\targets\clock_003842.jpg,0.5,0.5,0.4140625
clock_003843.jpg,synthetic_clocks\inputs\clock_003843.jpg,synthetic_clocks\targets\clock_003843.jpg,0.5,0.5,0.4140625
clock_003844.jpg,synthetic_clocks\inputs\clock_003844.jpg,synthetic_clocks\targets\clock_003844.jpg,0.5,0.5,0.4140625
clock_003845.jpg,synthetic_clocks\inputs\clock_003845.jpg,synthetic_clocks\targets\clock_003845.jpg,0.5,0.5,0.4140625
clock_003846.jpg,synthetic_clocks\inputs\clock_003846.jpg,synthetic_clocks\targets\clock_003846.jpg,0.5,0.5,0.4140625
clock_003847.jpg,synthetic_clocks\inputs\clock_003847.jpg,synthetic_clocks\targets\clock_003847.jpg,0.5,0.5,0.4140625
clock_003848.jpg,synthetic_clocks\inputs\clock_003848.jpg,synthetic_clocks\targets\clock_003848.jpg,0.5,0.5,0.4140625
clock_003849.jpg,synthetic_clocks\inputs\clock_003849.jpg,synthetic_clocks\targets\clock_003849.jpg,0.5,0.5,0.4140625
clock_003850.jpg,synthetic_clocks\inputs\clock_003850.jpg,synthetic_clocks\targets\clock_003850.jpg,0.5,0.5,0.4140625
clock_003851.jpg,synthetic_clocks\inputs\clock_003851.jpg,synthetic_clocks\targets\clock_003851.jpg,0.5,0.5,0.4140625
clock_003852.jpg,synthetic_clocks\inputs\clock_003852.jpg,synthetic_clocks\targets\clock_003852.jpg,0.5,0.5,0.4140625
clock_003853.jpg,synthetic_clocks\inputs\clock_003853.jpg,synthetic_clocks\targets\clock_003853.jpg,0.5,0.5,0.4140625
clock_003854.jpg,synthetic_clocks\inputs\clock_003854.jpg,synthetic_clocks\targets\clock_003854.jpg,0.5,0.5,0.4140625
clock_003855.jpg,synthetic_clocks\inputs\clock_003855.jpg,synthetic_clocks\targets\clock_003855.jpg,0.5,0.5,0.4140625
clock_003856.jpg,synthetic_clocks\inputs\clock_003856.jpg,synthetic_clocks\targets\clock_003856.jpg,0.5,0.5,0.4140625
clock_003857.jpg,synthetic_clocks\inputs\clock_003857.jpg,synthetic_clocks\targets\clock_003857.jpg,0.5,0.5,0.4140625
clock_003858.jpg,synthetic_clocks\inputs\clock_003858.jpg,synthetic_clocks\targets\clock_003858.jpg,0.5,0.5,0.4140625
clock_003859.jpg,synthetic_clocks\inputs\clock_003859.jpg,synthetic_clocks\targets\clock_003859.jpg,0.5,0.5,0.4140625
clock_003860.jpg,synthetic_clocks\inputs\clock_003860.jpg,synthetic_clocks\targets\clock_003860.jpg,0.5,0.5,0.4140625
clock_003861.jpg,synthetic_clocks\inputs\clock_003861.jpg,synthetic_clocks\targets\clock_003861.jpg,0.5,0.5,0.4140625
clock_003862.jpg,synthetic_clocks\inputs\clock_003862.jpg,synthetic_clocks\targets\clock_003862.jpg,0.5,0.5,0.4140625
clock_003863.jpg,synthetic_clocks\inputs\clock_003863.jpg,synthetic_clocks\targets\clock_003863.jpg,0.5,0.5,0.4140625
clock_003864.jpg,synthetic_clocks\inputs\clock_003864.jpg,synthetic_clocks\targets\clock_003864.jpg,0.5,0.5,0.4140625
clock_003865.jpg,synthetic_clocks\inputs\clock_003865.jpg,synthetic_clocks\targets\clock_003865.jpg,0.5,0.5,0.4140625
clock_003866.jpg,synthetic_clocks\inputs\clock_003866.jpg,synthetic_clocks\targets\clock_003866.jpg,0.5,0.5,0.4140625
